time,open,high,low,close
2026-03-22 14:01:00,160.3695,161.7165,159.3295,161.2895
2026-03-22 14:02:00,161.3595,162.5475,160.2755,162.3385
2026-03-22 14:03:00,162.4185,163.2715,161.4295,161.6035
2026-03-22 14:04:00,161.5245,161.5375,159.1475,159.9435
2026-03-22 14:05:00,159.8675,160.0195,158.7445,159.1365
2026-03-22 14:06:00,159.0665,160.5825,158.8345,160.4395
2026-03-22 14:07:00,160.5285,162.1895,160.3665,160.5735
2026-03-22 14:08:00,160.6465,164.7735,160.6465,164.0695
2026-03-22 14:09:00,163.9785,165.6695,163.9565,165.5255
2026-03-22 14:10:00,165.7365,166.1215,164.9915,165.2535
2026-03-22 14:11:00,165.3265,166.3495,164.7425,165.6915
2026-03-22 14:12:00,165.7715,166.1465,164.8675,166.1405
2026-03-22 14:13:00,166.0695,166.1755,164.6395,164.6395
2026-03-22 14:14:00,164.5635,165.2835,163.1685,163.1685
2026-03-22 14:15:00,163.0965,163.4285,161.6945,162.5375
2026-03-22 14:16:00,162.4495,162.9845,161.3195,162.4995
2026-03-22 14:17:00,162.5795,162.6405,161.2395,161.9795
2026-03-22 14:18:00,161.9005,164.1775,161.8285,163.7375
2026-03-22 14:19:00,163.8115,166.3735,163.5085,166.0725
2026-03-22 14:20:00,166.3295,166.4055,164.3395,164.5485
2026-03-22 14:21:00,164.4465,167.5945,164.3675,166.9675
2026-03-22 14:22:00,166.8965,167.6845,165.8085,166.1315
2026-03-22 14:23:00,165.9525,166.7955,164.2885,164.8015
2026-03-22 14:24:00,164.7235,166.5595,163.6745,166.1885
2026-03-22 14:25:00,166.1095,166.3115,163.1915,163.5295
2026-03-22 14:26:00,163.6025,164.8615,163.4065,164.0235
2026-03-22 14:27:00,164.0945,164.2555,160.9275,161.0135
2026-03-22 14:28:00,161.0985,163.0195,161.0985,162.1285
2026-03-22 14:29:00,162.2105,163.4815,161.1535,162.7365
2026-03-22 14:30:00,162.8095,164.3565,162.6615,164.2765
2026-03-22 14:31:00,164.3525,165.2385,163.5815,163.8385
2026-03-22 14:32:00,163.7695,164.1895,163.0745,164.1675
2026-03-22 14:33:00,164.0965,164.3495,162.7345,163.4945
2026-03-22 14:34:00,163.4105,164.2295,162.9575,164.0025
2026-03-22 14:35:00,164.0875,165.7895,163.2785,165.7895
2026-03-22 14:36:00,165.8655,167.3925,165.7835,166.3155
2026-03-22 14:37:00,166.2295,168.8215,166.1415,168.1035
2026-03-22 14:38:00,168.0275,168.3485,166.4915,166.7935
2026-03-22 14:39:00,166.8745,168.7135,166.5595,168.4575
2026-03-22 14:40:00,168.5515,169.2185,167.3805,168.0575
2026-03-22 14:41:00,168.1495,168.6195,166.4475,166.5215
2026-03-22 14:42:00,166.4495,169.2945,166.2535,168.7895
2026-03-22 14:43:00,168.6975,169.4605,167.1055,167.2165
2026-03-22 14:44:00,167.3045,168.7705,166.9605,168.4865
2026-03-22 14:45:00,168.4145,169.4215,167.2335,168.7865
2026-03-22 14:46:00,169.0215,169.1825,167.6855,168.1765
2026-03-22 14:47:00,168.0885,171.0515,168.0325,170.9735
2026-03-22 14:48:00,170.8895,172.0935,169.8725,171.9945
2026-03-22 14:49:00,171.8485,173.6605,171.1425,172.8945
2026-03-22 14:50:00,172.8015,172.8855,169.8615,170.0885
2026-03-22 14:51:00,170.1665,171.2785,168.1725,168.5455
2026-03-22 14:52:00,168.6315,169.0415,166.4185,167.0045
2026-03-22 14:53:00,167.0925,168.6725,166.4285,168.2605
2026-03-22 14:54:00,168.3325,168.3325,167.4405,167.7015
2026-03-22 14:55:00,167.7815,170.4645,167.3615,170.4645
2026-03-22 14:56:00,170.5445,172.7985,170.4195,171.7545
2026-03-22 14:57:00,171.8415,172.2935,170.8945,171.4095
2026-03-22 14:58:00,171.5015,172.8025,170.5475,170.7275
2026-03-22 14:59:00,170.8125,171.2655,170.0215,171.1935
2026-03-22 15:00:00,171.1045,172.0105,170.3215,171.9295
2026-03-22 15:01:00,171.8355,173.4465,171.0325,172.2335
2026-03-22 15:02:00,172.1595,172.5845,170.8045,172.1425
2026-03-22 15:03:00,172.2155,172.6125,170.8955,171.8695
2026-03-22 15:04:00,171.7715,172.5045,171.1015,171.3935
2026-03-22 15:05:00,171.4715,173.0545,171.2915,171.8975
2026-03-22 15:06:00,171.9915,172.3115,170.7085,171.0355
2026-03-22 15:07:00,171.1175,172.0905,170.5055,170.5055
2026-03-22 15:08:00,170.4235,171.5035,170.1455,170.8745
2026-03-22 15:09:00,170.9865,171.3815,168.7525,169.0515
2026-03-22 15:10:00,168.9505,169.5625,167.6955,168.0165
2026-03-22 15:11:00,168.0925,170.0475,167.7835,167.7835
2026-03-22 15:12:00,167.6915,167.9875,166.6965,166.9665
2026-03-22 15:13:00,166.8775,167.0585,165.8185,166.4345
2026-03-22 15:14:00,166.5215,167.7225,166.0745,167.4835
2026-03-22 15:15:00,167.4045,168.3525,166.8325,166.9925
2026-03-22 15:16:00,167.0765,167.6355,166.2765,167.2855
2026-03-22 15:17:00,167.3775,168.7765,166.9835,167.3545
2026-03-22 15:18:00,167.4345,167.6785,165.7115,165.8825
2026-03-22 15:19:00,165.7965,168.2495,165.7965,166.7595
2026-03-22 15:20:00,166.6715,167.1675,165.5445,166.4585
2026-03-22 15:21:00,166.3885,169.9225,166.3205,169.9225
2026-03-22 15:22:00,169.8475,170.5485,169.0745,169.8575
2026-03-22 15:23:00,169.9425,170.1545,168.5505,169.3075
2026-03-22 15:24:00,169.4045,170.3285,167.8945,168.8765
2026-03-22 15:25:00,168.8015,169.9795,168.2465,169.6375
2026-03-22 15:26:00,169.7205,171.7785,169.7205,170.0405
2026-03-22 15:27:00,169.9505,170.6095,168.7645,170.2775
2026-03-22 15:28:00,170.1985,172.1725,169.2955,171.7285
2026-03-22 15:29:00,171.6415,172.7155,171.1025,172.2505
2026-03-22 15:30:00,172.3285,175.9925,172.2495,175.8075
2026-03-22 15:31:00,175.7215,175.7905,173.2785,173.7745
2026-03-22 15:32:00,173.8635,175.3405,173.4705,175.2315
2026-03-22 15:33:00,175.1365,175.3035,173.9565,174.8065
2026-03-22 15:34:00,174.7185,176.7805,174.5985,175.5795
2026-03-22 15:35:00,175.6625,176.4135,174.7405,174.9905
2026-03-22 15:36:00,175.0695,176.4245,174.7025,175.5755
2026-03-22 15:37:00,175.4835,175.8975,174.6395,175.3995
2026-03-22 15:38:00,175.4765,176.7935,174.7895,175.6425
2026-03-22 15:39:00,175.5185,176.5095,174.5965,176.3175
2026-03-22 15:40:00,176.2285,176.8445,175.1945,175.8425
2026-03-22 15:41:00,175.7535,177.5495,175.6655,176.4235
2026-03-22 15:42:00,176.6275,176.8905,174.4835,176.7355
2026-03-22 15:43:00,176.8115,177.2275,175.3135,176.0675
2026-03-22 15:44:00,175.9815,176.4975,174.8145,175.2625
2026-03-22 15:45:00,175.3485,176.3465,174.0175,174.1715
2026-03-22 15:46:00,174.3995,174.6335,173.6225,174.3095
2026-03-22 15:47:00,174.2195,175.4435,173.4275,175.1475
2026-03-22 15:48:00,175.2275,177.9155,175.2275,176.1035
2026-03-22 15:49:00,176.0085,176.7905,174.8225,176.1095
2026-03-22 15:50:00,176.0135,176.9595,175.5065,176.1765
2026-03-22 15:51:00,176.2675,178.0835,176.0935,176.8425
2026-03-22 15:52:00,176.7585,176.7705,174.5335,174.5435
2026-03-22 15:53:00,174.4595,174.7475,173.4595,173.6325
2026-03-22 15:54:00,173.5515,173.8465,170.1665,170.4985
