time,open,high,low,close
2026-03-22 09:42:00,3044.3325,3050.2955,3043.8695,3046.8465
2026-03-22 09:43:00,3046.8425,3049.2915,3041.5125,3043.3645
2026-03-22 09:44:00,3043.3695,3043.3855,3031.4685,3032.8805
2026-03-22 09:45:00,3032.7455,3039.4595,3030.7115,3037.9195
2026-03-22 09:46:00,3037.9995,3042.4955,3030.4205,3031.7605
2026-03-22 09:47:00,3031.7585,3032.0165,3020.1335,3022.2165
2026-03-22 09:48:00,3022.2195,3023.7995,3016.5525,3020.0485
2026-03-22 09:49:00,3020.0525,3032.6385,3020.0525,3032.2945
2026-03-22 09:50:00,3032.0405,3034.8595,3023.1515,3023.5025
2026-03-22 09:51:00,3023.5045,3027.7155,3019.7705,3021.0805
2026-03-22 09:52:00,3021.0815,3025.2375,3017.4925,3017.7215
2026-03-22 09:53:00,3017.7175,3023.9725,3016.9755,3017.9665
2026-03-22 09:54:00,3017.3325,3019.6165,3012.3385,3012.6545
2026-03-22 09:55:00,3011.2785,3011.5575,3004.3045,3005.2245
2026-03-22 09:56:00,3005.2255,3011.9895,3004.0855,3008.8465
2026-03-22 09:57:00,3008.8475,3011.0405,3004.9425,3007.1405
2026-03-22 09:58:00,3007.0905,3007.1065,2998.3355,2998.3355
2026-03-22 09:59:00,2998.4615,2999.8915,2992.0045,2992.0045
2026-03-22 10:00:00,2991.4435,3001.5355,2988.4915,3000.6815
2026-03-22 10:01:00,3000.6855,3007.4775,2999.0925,3003.5855
2026-03-22 10:02:00,3003.7005,3005.4875,2999.3675,3000.4015
2026-03-22 10:03:00,3000.4025,3001.2835,2996.0665,2996.0665
2026-03-22 10:04:00,2997.2625,2997.2625,2986.0325,2988.3485
2026-03-22 10:05:00,2988.4295,2990.2945,2982.2795,2983.0595
2026-03-22 10:06:00,2983.0545,3000.2745,2981.1765,2997.6775
2026-03-22 10:07:00,2997.5305,2997.9495,2989.0415,2992.0145
2026-03-22 10:08:00,2992.0185,2994.8855,2990.5025,2993.2685
2026-03-22 10:09:00,2993.9565,3010.6225,2993.9265,3006.3705
2026-03-22 10:10:00,3006.1365,3011.1385,3005.6805,3007.1285
2026-03-22 10:11:00,3006.1375,3011.0725,3004.6985,3007.7595
2026-03-22 10:12:00,3008.3895,3010.5045,2998.5945,2999.2385
2026-03-22 10:13:00,2999.2405,3008.5885,2995.0565,3006.5825
2026-03-22 10:14:00,3008.9225,3020.3845,3007.7645,3016.1205
2026-03-22 10:15:00,3015.7365,3018.8105,3012.4635,3018.2155
2026-03-22 10:16:00,3018.2145,3019.1935,3007.7315,3007.7315
2026-03-22 10:17:00,3007.7285,3008.1325,3001.4295,3002.2435
2026-03-22 10:18:00,3002.2425,3004.4565,2997.3675,3000.2665
2026-03-22 10:19:00,3000.1945,3007.1155,2996.5735,3006.9745
2026-03-22 10:20:00,3006.9735,3022.3275,3006.9735,3019.8415
